id,url,pid,ncb,role,author,date
C03228,https://www.bis.org/review/r240611g.htm,6,ECB,ecb_board,Claudia Buch,2024-06-11 00:00:00
C03229,https://www.bis.org/review/r170403a.htm,10,ECB,ecb_board,Benoît Cœuré,2017-04-03 00:00:00
C03230,http://www.bis.org/review/r221012c.htm,64,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03231,http://www.bis.org/review/r211116e.htm,3,ECB,ecb_board,Philip R Lane,2021-10-11 00:00:00
C03232,http://www.bis.org/review/r221103h.htm,5,ECB,ecb_board,Fabio Panetta,2022-11-03 00:00:00
C03233,http://www.bis.org/review/r210709a.htm,7,ECB,ecb_president,Christine Lagarde,2021-07-08 00:00:00
C03234,https://www.bis.org/review/r210127f.htm,16,ECB,ecb_board,Fabio Panetta,2021-01-25 00:00:00
C03235,https://www.bis.org/review/r241218f.htm,11,ECB,ecb_board,Philip R Lane,2024-12-18 00:00:00
C03236,https://www.bis.org/review/r250710g.htm,0,ECB,ecb_board,Philip R Lane,2025-07-09 00:00:00
C03237,https://www.bis.org/review/r191126d.htm,13,ECB,ecb_board,Philip R Lane,2019-11-25 00:00:00
C03238,https://www.bis.org/review/r251027g.htm,7,ECB,ecb_board,Philip R Lane,2025-10-21 00:00:00
C03239,http://www.bis.org/review/r221012c.htm,45,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03240,https://www.bis.org/review/r160217c.htm,14,ECB,ecb_president,Mario Draghi,2016-02-15 00:00:00
C03241,http://www.bis.org/review/r210427b.htm,2,ECB,ecb_board,Fabio Panetta,2021-04-26 00:00:00
C03242,https://www.bis.org/review/r241218e.htm,0,ECB,ecb_board,Isabel Schnabel,2024-12-16 00:00:00
C03243,https://www.bis.org/review/r171121f.htm,17,ECB,ecb_president,Mario Draghi,2017-11-17 00:00:00
C03244,https://www.bis.org/review/r250401c.htm,4,ECB,ecb_board,Isabel Schnabel,2025-03-27 00:00:00
C03245,https://www.bis.org/review/r161027h.htm,2,ECB,ecb_board,Peter Praet,2016-10-26 00:00:00
C03246,https://www.bis.org/review/r170613b.htm,21,ECB,ecb_board,Vítor Constâncio,2017-05-25 00:00:00
C03247,https://www.bis.org/review/r1607012a.htm,10,ECB,ecb_board,Peter Praet,2016-07-01 00:00:00
C03248,https://www.bis.org/review/r231110a.htm,23,ECB,ecb_board,Philip R Lane,2023-11-09 00:00:00
C03249,https://www.bis.org/review/r250219b.htm,41,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C03250,https://www.bis.org/review/r161109c.htm,19,ECB,ecb_board,Peter Praet,2016-11-09 00:00:00
C03251,https://www.bis.org/review/r180511b.htm,11,ECB,ecb_board,Vítor Constâncio,2018-05-04 00:00:00
C03252,https://www.bis.org/review/r180619b.htm,82,ECB,ecb_board,Peter Praet,2018-06-06 00:00:00
C03253,https://www.bis.org/review/r250128a.htm,6,ECB,ecb_president,Christine Lagarde,2025-01-27 00:00:00
C03254,https://www.bis.org/review/r200507a.htm,5,ECB,ecb_board,Luis de Guindos,2020-05-07 00:00:00
C03255,https://www.bis.org/review/r240503e.htm,0,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C03256,https://www.bis.org/review/r170410b.htm,13,ECB,ecb_board,Vítor Constâncio,2017-04-06 00:00:00
C03257,https://www.bis.org/review/r181218a.htm,6,ECB,ecb_board,Luis de Guindos,2018-12-18 00:00:00
C03258,https://www.bis.org/review/r240416c.htm,21,ECB,ecb_board,Philip R Lane,2024-04-15 00:00:00
C03259,https://www.bis.org/review/r171114b.htm,3,ECB,ecb_board,Vítor Constâncio,2017-11-13 00:00:00
C03260,https://www.bis.org/review/r231026m.htm,11,ECB,ecb_president,Christine Lagarde,2023-10-25 00:00:00
C03261,https://www.bis.org/review/r241218d.htm,6,ECB,ecb_board,Claudia Buch,2024-12-17 00:00:00
C03262,https://www.bis.org/review/r170613b.htm,48,ECB,ecb_board,Vítor Constâncio,2017-05-25 00:00:00
C03263,https://www.bis.org/review/r250625b.htm,3,ECB,ecb_board,Philip R Lane,2025-06-24 00:00:00
C03264,https://www.bis.org/review/r190327g.htm,1,ECB,ecb_board,Peter Praet,2019-03-27 00:00:00
C03265,https://www.bis.org/review/r160608c.htm,16,ECB,ecb_president,Mario Draghi,2016-06-02 00:00:00
C03266,https://www.bis.org/review/r250401c.htm,7,ECB,ecb_board,Isabel Schnabel,2025-03-27 00:00:00
C03267,http://www.bis.org/review/r230803c.htm,7,ECB,ecb_board,Fabio Panetta,2023-08-03 00:00:00
C03268,http://www.bis.org/review/r211012d.htm,13,ECB,ecb_board,Isabel Schnabel,2021-09-13 00:00:00
C03269,https://www.bis.org/review/r180727b.htm,41,ECB,ecb_board,Sabine Lautenschläger,2018-05-29 00:00:00
C03270,https://www.bis.org/review/r251110n.htm,3,ECB,ecb_board,Isabel Schnabel,2025-11-06 00:00:00
C03271,https://www.bis.org/review/r201124f.htm,39,ECB,ecb_board,Isabel Schnabel,2020-11-24 00:00:00
C03272,https://www.bis.org/review/r251110n.htm,17,ECB,ecb_board,Isabel Schnabel,2025-11-06 00:00:00
C03273,https://www.bis.org/review/r191126d.htm,6,ECB,ecb_board,Philip R Lane,2019-11-25 00:00:00
C03274,https://www.bis.org/review/r240527g.htm,35,ECB,ecb_board,Piero Cipollone,2024-05-26 00:00:00
C03275,https://www.bis.org/review/r190715e.htm,30,ECB,ecb_board,Philip R Lane,2019-07-02 00:00:00
C03276,http://www.bis.org/review/r221012c.htm,19,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03277,http://www.bis.org/review/r210722f.htm,0,ECB,ecb_president,Christine Lagarde,2021-07-22 00:00:00
C03278,http://www.bis.org/review/r230217g.htm,37,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C03279,http://www.bis.org/review/r230216c.htm,2,ECB,ecb_board,Fabio Panetta,2023-02-16 00:00:00
C03280,https://www.bis.org/review/r190912k.htm,1,ECB,ecb_president,Mario Draghi,2019-09-12 00:00:00
C03281,http://www.bis.org/review/r230601l.htm,4,ECB,ecb_board,Luis de Guindos,2023-05-25 00:00:00
C03282,https://www.bis.org/review/r170317a.htm,6,ECB,ecb_board,Peter Praet,2017-03-16 00:00:00
C03283,http://www.bis.org/review/r230217g.htm,42,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C03284,https://www.bis.org/review/r170707b.htm,4,ECB,ecb_president,Mario Draghi,2017-06-27 00:00:00
C03285,http://www.bis.org/review/r230217g.htm,39,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C03286,https://www.bis.org/review/r171016b.htm,14,ECB,ecb_board,Peter Praet,2017-10-11 00:00:00
C03287,https://www.bis.org/review/r190327g.htm,0,ECB,ecb_board,Peter Praet,2019-03-27 00:00:00
C03288,https://www.bis.org/review/r170510b.htm,5,ECB,ecb_president,Mario Draghi,2017-05-10 00:00:00
C03289,https://www.bis.org/review/r161017c.htm,23,ECB,ecb_board,Yves Mersch,2016-10-12 00:00:00
C03290,http://www.bis.org/review/r221116f.htm,2,ECB,ecb_board,Frank Elderson,2022-11-15 00:00:00
C03291,https://www.bis.org/review/r190429h.htm,3,ECB,ecb_president,Mario Draghi,2019-04-12 00:00:00
C03292,http://www.bis.org/review/r230522i.htm,1,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C03293,https://www.bis.org/review/r241028g.htm,14,ECB,ecb_board,Philip R Lane,2024-10-24 00:00:00
C03294,http://www.bis.org/review/r230601n.htm,10,ECB,ecb_president,Christine Lagarde,2023-06-01 00:00:00
C03295,http://www.bis.org/review/r231006d.htm,6,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C03296,http://www.bis.org/review/r220420c.htm,33,ECB,ecb_board,Philip R Lane,2022-03-31 00:00:00
C03297,https://www.bis.org/review/r200223a.htm,11,ECB,ecb_board,Philip R Lane,2020-02-21 00:00:00
C03298,http://www.bis.org/review/r221103h.htm,23,ECB,ecb_board,Fabio Panetta,2022-11-03 00:00:00
C03299,http://www.bis.org/review/r230914a.htm,10,ECB,ecb_president,Christine Lagarde,2023-09-14 00:00:00
C03300,https://www.bis.org/review/r200128c.htm,0,ECB,ecb_board,Yves Mersch,2020-01-27 00:00:00
C03301,https://www.bis.org/review/r241028g.htm,0,ECB,ecb_board,Philip R Lane,2024-10-24 00:00:00
C03302,https://www.bis.org/review/r160202a.htm,3,ECB,ecb_president,Mario Draghi,2016-02-01 00:00:00
C03303,http://www.bis.org/review/r230504c.htm,7,ECB,ecb_president,Christine Lagarde,2023-05-04 00:00:00
C03304,http://www.bis.org/review/r210303e.htm,7,ECB,ecb_president,Christine Lagarde,2021-03-01 00:00:00
C03305,http://www.bis.org/review/r221124g.htm,4,ECB,ecb_board,Isabel Schnabel,2022-11-24 00:00:00
C03306,https://www.bis.org/review/r160616h.htm,36,ECB,ecb_board,Vítor Constâncio,2016-06-15 00:00:00
C03307,https://www.bis.org/review/r231113a.htm,0,ECB,ecb_board,Luis de Guindos,2023-10-30 00:00:00
C03308,https://www.bis.org/review/r260602f.htm,106,ECB,ecb_board,Philip R Lane,2026-05-22 00:00:00
C03309,https://www.bis.org/review/r180314c.htm,60,ECB,ecb_president,Mario Draghi,2018-03-08 00:00:00
C03310,https://www.bis.org/review/r171117b.htm,23,ECB,ecb_board,Peter Praet,2017-11-15 00:00:00
C03311,https://www.bis.org/review/r161012j.pdf,15,ECB,ecb_board,Vítor Constâncio,2016-10-09 00:00:00
C03312,http://www.bis.org/review/r230620c.htm,10,ECB,ecb_president,Christine Lagarde,2023-06-15 00:00:00
C03313,https://www.bis.org/review/r200312b.htm,11,ECB,ecb_president,Christine Lagarde,2020-03-12 00:00:00
C03314,https://www.bis.org/review/r190116b.htm,10,ECB,ecb_president,Mario Draghi,2019-01-15 00:00:00
C03315,https://www.bis.org/review/r181004b.htm,52,ECB,ecb_board,Peter Praet,2018-09-27 00:00:00
C03316,https://www.bis.org/review/r200212b.htm,0,ECB,ecb_board,Philip R Lane,2020-02-11 00:00:00
C03317,https://www.bis.org/review/r190328c.htm,9,ECB,ecb_board,Luis de Guindos,2019-03-27 00:00:00
C03318,https://www.bis.org/review/r191007f.htm,8,ECB,ecb_board,Luis de Guindos,2019-10-03 00:00:00
C03319,https://www.bis.org/review/r160202a.htm,5,ECB,ecb_president,Mario Draghi,2016-02-01 00:00:00
C03320,http://www.bis.org/review/r220303b.htm,2,ECB,ecb_board,Isabel Schnabel,2022-02-24 00:00:00
C03321,https://www.bis.org/review/r250401c.htm,11,ECB,ecb_board,Isabel Schnabel,2025-03-27 00:00:00
C03322,https://www.bis.org/review/r171010e.htm,18,ECB,ecb_board,Sabine Lautenschläger,2017-10-09 00:00:00
C03323,https://www.bis.org/review/r241028h.htm,0,ECB,ecb_president,Christine Lagarde,2024-10-25 00:00:00
C03324,https://www.bis.org/review/r201019e.htm,1,ECB,ecb_president,Christine Lagarde,2020-10-15 00:00:00
C03325,http://www.bis.org/review/r220422c.htm,36,ECB,ecb_board,Fabio Panetta,2022-04-06 00:00:00
C03326,http://www.bis.org/review/r220916b.htm,5,ECB,ecb_board,Luis de Guindos,2022-09-15 00:00:00
C03327,http://www.bis.org/review/r230731c.htm,2,ECB,ecb_president,Christine Lagarde,2023-07-27 00:00:00
C03328,https://www.bis.org/review/r191001h.htm,20,ECB,ecb_board,Philip R Lane,2019-09-30 00:00:00
C03329,http://www.bis.org/review/r211012d.htm,22,ECB,ecb_board,Isabel Schnabel,2021-09-13 00:00:00
C03330,http://www.bis.org/review/r230522i.htm,10,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C03331,https://www.bis.org/review/r200223a.htm,35,ECB,ecb_board,Philip R Lane,2020-02-21 00:00:00
C03332,https://www.bis.org/review/r160205b.htm,17,ECB,ecb_president,Mario Draghi,2016-02-04 00:00:00
C03333,https://www.bis.org/review/r200206b.htm,2,ECB,ecb_president,Christine Lagarde,2020-02-06 00:00:00
C03334,https://www.bis.org/review/r240528d.htm,12,ECB,ecb_board,Isabel Schnabel,2024-05-28 00:00:00
C03335,https://www.bis.org/review/r201201d.htm,16,ECB,ecb_board,Philip R Lane,2020-11-26 00:00:00
C03336,https://www.bis.org/review/r191122b.htm,14,ECB,ecb_president,Christine Lagarde,2019-11-22 00:00:00
C03337,http://www.bis.org/review/r231006d.htm,4,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C03338,http://www.bis.org/review/r220629c.htm,20,ECB,ecb_president,Christine Lagarde,2022-06-28 00:00:00
C03339,https://www.bis.org/review/r160411e.htm,11,ECB,ecb_board,Peter Praet,2016-04-04 00:00:00
C03340,https://www.bis.org/review/r171013h.htm,13,ECB,ecb_board,Peter Praet,2017-10-12 00:00:00
C03341,https://www.bis.org/review/r200430a.htm,11,ECB,ecb_president,Christine Lagarde,2020-04-30 00:00:00
C03342,https://www.bis.org/review/r190312a.htm,6,ECB,ecb_president,Mario Draghi,2019-03-07 00:00:00
C03343,https://www.bis.org/review/r251027g.htm,46,ECB,ecb_board,Philip R Lane,2025-10-21 00:00:00
C03344,http://www.bis.org/review/r220921c.htm,18,ECB,ecb_president,Christine Lagarde,2022-09-20 00:00:00
C03345,https://www.bis.org/review/r180619b.htm,49,ECB,ecb_board,Peter Praet,2018-06-06 00:00:00
C03346,https://www.bis.org/review/r191115h.htm,7,ECB,ecb_board,Philip R Lane,2019-11-14 00:00:00
C03347,https://www.bis.org/review/r171113e.htm,5,ECB,ecb_board,Yves Mersch,2017-11-10 00:00:00
C03348,https://www.bis.org/review/r190719e.htm,17,ECB,ecb_board,Benoît Cœuré,2019-06-12 00:00:00
C03349,https://www.bis.org/review/r170410c.htm,0,ECB,ecb_board,Peter Praet,2017-04-06 00:00:00
C03350,https://www.bis.org/review/r191001h.htm,39,ECB,ecb_board,Philip R Lane,2019-09-30 00:00:00
C03351,https://www.bis.org/review/r180504j.htm,2,ECB,ecb_board,Yves Mersch,2018-04-26 00:00:00
C03352,https://www.bis.org/review/r240425g.htm,20,ECB,ecb_board,Isabel Schnabel,2024-04-17 00:00:00
C03353,http://www.bis.org/review/r230619e.htm,0,ECB,ecb_board,Isabel Schnabel,2023-06-19 00:00:00
C03354,https://www.bis.org/review/r251110n.htm,26,ECB,ecb_board,Isabel Schnabel,2025-11-06 00:00:00
C03355,https://www.bis.org/review/r240327a.htm,45,ECB,ecb_board,Piero Cipollone,2024-03-27 00:00:00
C03356,https://www.bis.org/review/r181113f.htm,9,ECB,ecb_board,Peter Praet,2018-11-13 00:00:00
C03357,https://www.bis.org/review/r170808a.htm,0,ECB,ecb_board,Yves Mersch,2017-07-25 00:00:00
C03358,https://www.bis.org/review/r190410g.htm,4,ECB,ecb_president,Mario Draghi,2019-04-10 00:00:00
C03359,https://www.bis.org/review/r161013o.htm,3,ECB,ecb_board,Yves Mersch,2016-10-13 06:27:00
C03360,https://www.bis.org/review/r240503e.htm,8,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C03361,https://www.bis.org/review/r160418f.htm,6,ECB,ecb_president,Mario Draghi,2016-04-15 00:00:00
C03362,https://www.bis.org/review/r180719f.htm,18,ECB,ecb_board,Peter Praet,2018-07-03 00:00:00
C03363,http://www.bis.org/review/r230803c.htm,21,ECB,ecb_board,Fabio Panetta,2023-08-03 00:00:00
C03364,http://www.bis.org/review/r230712j.htm,5,ECB,ecb_board,Philip R Lane,2023-07-12 00:00:00
C03365,https://www.bis.org/review/r190715e.htm,9,ECB,ecb_board,Philip R Lane,2019-07-02 00:00:00
C03366,https://www.bis.org/review/r231110a.htm,10,ECB,ecb_board,Philip R Lane,2023-11-09 00:00:00
C03367,https://www.bis.org/review/r180719h.htm,4,ECB,ecb_president,Mario Draghi,2018-07-09 00:00:00
C03368,http://www.bis.org/review/r230217g.htm,10,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C03369,https://www.bis.org/review/r250901d.htm,0,ECB,ecb_president,Christine Lagarde,2025-08-22 00:00:00
C03370,https://www.bis.org/review/r170410c.htm,32,ECB,ecb_board,Peter Praet,2017-04-06 00:00:00
C03371,https://www.bis.org/review/r180105d.htm,19,ECB,ecb_board,Benoît Cœuré,2017-12-16 00:00:00
C03372,https://www.bis.org/review/r241218f.htm,13,ECB,ecb_board,Philip R Lane,2024-12-18 00:00:00
C03373,http://www.bis.org/review/r211217c.htm,4,ECB,ecb_president,Christine Lagarde,2021-12-16 00:00:00
C03374,https://www.bis.org/review/r251203d.htm,4,ECB,ecb_president,Christine Lagarde,2025-12-03 00:00:00
C03375,https://www.bis.org/review/r240527c.htm,15,ECB,ecb_board,Philip R Lane,2024-05-27 00:00:00
C03376,https://www.bis.org/review/r260217o.htm,13,ECB,ecb_board,Philip R Lane,2026-01-09 00:00:00
C03377,https://www.bis.org/review/r171003d.htm,10,ECB,ecb_board,Peter Praet,2017-10-02 00:00:00
C03378,http://www.bis.org/review/r230110k.htm,5,ECB,ecb_board,Isabel Schnabel,2023-01-10 00:00:00
C03379,https://www.bis.org/review/r160303b.htm,8,ECB,ecb_board,Benoît Cœuré,2016-03-02 00:00:00
C03380,https://www.bis.org/review/r190715e.htm,16,ECB,ecb_board,Philip R Lane,2019-07-02 00:00:00
C03381,https://www.bis.org/review/r250203a.htm,10,ECB,ecb_president,Christine Lagarde,2025-01-30 00:00:00
C03382,http://www.bis.org/review/r220913a.htm,9,ECB,ecb_board,Isabel Schnabel,2022-09-12 00:00:00
C03383,http://www.bis.org/review/r221012c.htm,29,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03384,https://www.bis.org/review/r191126d.htm,21,ECB,ecb_board,Philip R Lane,2019-11-25 00:00:00
C03385,https://www.bis.org/review/r250324g.htm,6,ECB,ecb_president,Christine Lagarde,2025-03-20 00:00:00
C03386,http://www.bis.org/review/r230217g.htm,38,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C03387,http://www.bis.org/review/r230504c.htm,11,ECB,ecb_president,Christine Lagarde,2023-05-04 00:00:00
C03388,http://www.bis.org/review/r230803c.htm,20,ECB,ecb_board,Fabio Panetta,2023-08-03 00:00:00
C03389,https://www.bis.org/review/r241125x.htm,34,ECB,ecb_board,Philip R Lane,2024-11-18 00:00:00
C03390,https://www.bis.org/review/r160608c.htm,14,ECB,ecb_president,Mario Draghi,2016-06-02 00:00:00
C03391,https://www.bis.org/review/r181004b.htm,14,ECB,ecb_board,Peter Praet,2018-09-27 00:00:00
C03392,https://www.bis.org/review/r250613a.htm,14,ECB,ecb_president,Christine Lagarde,2025-06-05 00:00:00
C03393,https://www.bis.org/review/r240527g.htm,11,ECB,ecb_board,Piero Cipollone,2024-05-26 00:00:00
C03394,https://www.bis.org/review/r200715b.htm,21,ECB,ecb_board,Philip R Lane,2020-06-24 00:00:00
C03395,http://www.bis.org/review/r231006d.htm,8,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C03396,https://www.bis.org/review/r200223a.htm,18,ECB,ecb_board,Philip R Lane,2020-02-21 00:00:00
C03397,http://www.bis.org/review/r231006d.htm,3,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C03398,https://www.bis.org/review/r200212a.htm,39,ECB,ecb_board,Isabel Schnabel,2020-02-11 00:00:00
C03399,http://www.bis.org/review/r210610d.htm,3,ECB,ecb_president,Christine Lagarde,2021-06-10 00:00:00
C03400,https://www.bis.org/review/r181016d.htm,15,ECB,ecb_board,Benoît Cœuré,2018-09-17 00:00:00
C03401,https://www.bis.org/review/r180719f.htm,19,ECB,ecb_board,Peter Praet,2018-07-03 00:00:00
C03402,http://www.bis.org/review/r230830b.htm,1,ECB,ecb_president,Christine Lagarde,2023-08-25 00:00:00
C03403,http://www.bis.org/review/r230712j.htm,29,ECB,ecb_board,Philip R Lane,2023-07-12 00:00:00
C03404,https://www.bis.org/review/r201029a.htm,11,ECB,ecb_president,Christine Lagarde,2020-10-29 00:00:00
C03405,https://www.bis.org/review/r181016d.htm,17,ECB,ecb_board,Benoît Cœuré,2018-09-17 00:00:00
C03406,https://www.bis.org/review/r190916b.htm,26,ECB,ecb_board,Philip R Lane,2019-09-16 00:00:00
C03407,https://www.bis.org/review/r231204a.htm,22,ECB,ecb_board,Frank Elderson,2023-11-22 00:00:00
C03408,https://www.bis.org/review/r160415g.htm,10,ECB,ecb_board,Vítor Constâncio,2016-04-13 00:00:00
C03409,https://www.bis.org/review/r260604i.htm,6,ECB,ecb_board,Isabel Schnabel,2026-06-01 00:00:00
C03410,https://www.bis.org/review/r240527c.htm,14,ECB,ecb_board,Philip R Lane,2024-05-27 00:00:00
C03411,http://www.bis.org/review/r210923f.htm,20,ECB,ecb_board,Isabel Schnabel,2021-09-20 00:00:00
C03412,https://www.bis.org/review/r170117b.htm,15,ECB,ecb_board,Yves Mersch,2017-01-16 00:00:00
C03413,http://www.bis.org/review/r221012c.htm,6,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03414,http://www.bis.org/review/r230425f.htm,22,ECB,ecb_board,Frank Elderson,2023-04-21 00:00:00
C03415,https://www.bis.org/review/r171106c.htm,13,ECB,ecb_board,Benoît Cœuré,2017-11-03 00:00:00
C03416,https://www.bis.org/review/r250219b.htm,5,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C03417,http://www.bis.org/review/r230712j.htm,56,ECB,ecb_board,Philip R Lane,2023-07-12 00:00:00
C03418,https://www.bis.org/review/r160202a.htm,8,ECB,ecb_president,Mario Draghi,2016-02-01 00:00:00
C03419,https://www.bis.org/review/r170724h.htm,19,ECB,ecb_board,Benoît Cœuré,2017-07-11 00:00:00
C03420,https://www.bis.org/review/r200715b.htm,18,ECB,ecb_board,Philip R Lane,2020-06-24 00:00:00
C03421,https://www.bis.org/review/r200715b.htm,17,ECB,ecb_board,Philip R Lane,2020-06-24 00:00:00
C03422,http://www.bis.org/review/r230302p.htm,0,ECB,ecb_board,Isabel Schnabel,2023-03-02 00:00:00
C03423,https://www.bis.org/review/r260303g.htm,2,ECB,ecb_president,Christine Lagarde,2026-02-26 00:00:00
C03424,http://www.bis.org/review/r230922d.htm,13,ECB,ecb_board,Philip R Lane,2023-09-21 00:00:00
C03425,https://www.bis.org/review/r240828n.htm,13,ECB,ecb_board,Philip R Lane,2024-08-24 00:00:00
C03426,https://www.bis.org/review/r170517a.htm,3,ECB,ecb_board,Benoît Cœuré,2017-05-16 00:00:00
C03427,http://www.bis.org/review/r230419g.htm,34,ECB,ecb_board,Philip R Lane,2023-04-19 00:00:00
C03428,https://www.bis.org/review/r260421b.htm,10,ECB,ecb_president,Christine Lagarde,2026-04-17 00:00:00
C03429,https://www.bis.org/review/r171106c.htm,11,ECB,ecb_board,Benoît Cœuré,2017-11-03 00:00:00
C03430,https://www.bis.org/review/r170403g.htm,36,ECB,ecb_board,Yves Mersch,2017-03-30 00:00:00
C03431,https://www.bis.org/review/r240301a.htm,0,ECB,ecb_president,Christine Lagarde,2024-02-26 00:00:00
C03432,https://www.bis.org/review/r181012f.htm,25,ECB,ecb_board,Sabine Lautenschläger,2018-10-12 00:00:00
C03433,https://www.bis.org/review/r241125x.htm,63,ECB,ecb_board,Philip R Lane,2024-11-18 00:00:00
C03434,http://www.bis.org/review/r230601l.htm,10,ECB,ecb_board,Luis de Guindos,2023-05-25 00:00:00
C03435,https://www.bis.org/review/r201124f.htm,16,ECB,ecb_board,Isabel Schnabel,2020-11-24 00:00:00
C03436,https://www.bis.org/review/r170410c.htm,18,ECB,ecb_board,Peter Praet,2017-04-06 00:00:00
C03437,https://www.bis.org/review/r200715a.htm,2,ECB,ecb_board,Luis de Guindos,2020-06-22 00:00:00
C03438,https://www.bis.org/review/r240503e.htm,78,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C03439,https://www.bis.org/review/r170203c.htm,16,ECB,ecb_board,Peter Praet,2017-02-02 00:00:00
C03440,https://www.bis.org/review/r191001h.htm,32,ECB,ecb_board,Philip R Lane,2019-09-30 00:00:00
C03441,https://www.bis.org/review/r180201b.htm,24,ECB,ecb_board,Benoît Cœuré,2018-01-31 00:00:00
C03442,http://www.bis.org/review/r220915a.htm,9,ECB,ecb_board,Philip R Lane,2022-09-14 00:00:00
C03443,http://www.bis.org/review/r220420c.htm,49,ECB,ecb_board,Philip R Lane,2022-03-31 00:00:00
C03444,http://www.bis.org/review/r230601n.htm,15,ECB,ecb_president,Christine Lagarde,2023-06-01 00:00:00
C03445,https://www.bis.org/review/r240117c.htm,0,ECB,ecb_board,Luis de Guindos,2024-01-10 00:00:00
C03446,https://www.bis.org/review/r180129a.htm,17,ECB,ecb_board,Peter Praet,2018-01-29 00:00:00
C03447,http://www.bis.org/review/r221124g.htm,15,ECB,ecb_board,Isabel Schnabel,2022-11-24 00:00:00
C03448,http://www.bis.org/review/r210414j.htm,3,ECB,ecb_president,Christine Lagarde,2021-04-08 00:00:00
C03449,https://www.bis.org/review/r240828n.htm,33,ECB,ecb_board,Philip R Lane,2024-08-24 00:00:00
C03450,https://www.bis.org/review/r191218b.htm,7,ECB,ecb_board,Benoît Cœuré,2019-12-18 00:00:00
C03451,https://www.bis.org/review/r180208d.htm,13,ECB,ecb_board,Peter Praet,2018-02-08 00:00:00
C03452,https://www.bis.org/review/r161017c.htm,26,ECB,ecb_board,Yves Mersch,2016-10-12 00:00:00
C03453,http://www.bis.org/review/r230712j.htm,26,ECB,ecb_board,Philip R Lane,2023-07-12 00:00:00
C03454,https://www.bis.org/review/r180726d.htm,5,ECB,ecb_president,Mario Draghi,2018-07-26 00:00:00
C03455,https://www.bis.org/review/r251027g.htm,12,ECB,ecb_board,Philip R Lane,2025-10-21 00:00:00
C03456,https://www.bis.org/review/r241219c.htm,1,ECB,ecb_president,Christine Lagarde,2024-12-12 00:00:00
C03457,http://www.bis.org/review/r221012c.htm,75,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C03458,http://www.bis.org/review/r220513a.htm,15,ECB,ecb_president,Christine Lagarde,2022-05-11 00:00:00
C03459,https://www.bis.org/review/r190925h.htm,5,ECB,ecb_board,Luis de Guindos,2019-09-24 00:00:00
C03460,https://www.bis.org/review/r231017a.htm,1,ECB,ecb_president,Christine Lagarde,2023-10-14 00:00:00
C03461,http://www.bis.org/review/r221103h.htm,42,ECB,ecb_board,Fabio Panetta,2022-11-03 00:00:00
C03462,https://www.bis.org/review/r240528d.htm,16,ECB,ecb_board,Isabel Schnabel,2024-05-28 00:00:00
C03463,https://www.bis.org/review/r181016d.htm,7,ECB,ecb_board,Benoît Cœuré,2018-09-17 00:00:00
C03464,https://www.bis.org/review/r170510b.htm,18,ECB,ecb_president,Mario Draghi,2017-05-10 00:00:00
C03465,https://www.bis.org/review/r161031a.htm,15,ECB,ecb_board,Benoît Cœuré,2016-10-28 00:00:00
C03466,https://www.bis.org/review/r250219b.htm,19,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C03467,http://www.bis.org/review/r230606m.htm,10,ECB,ecb_board,Luis de Guindos,2023-06-01 00:00:00
C03468,https://www.bis.org/review/r191106a.htm,1,ECB,ecb_board,Luis de Guindos,2019-11-06 00:00:00
C03469,https://www.bis.org/review/r240627b.htm,53,ECB,ecb_board,Philip R Lane,2024-06-26 00:00:00
C03470,http://www.bis.org/review/r230504c.htm,9,ECB,ecb_president,Christine Lagarde,2023-05-04 00:00:00
C03471,https://www.bis.org/review/r241125x.htm,28,ECB,ecb_board,Philip R Lane,2024-11-18 00:00:00
C03472,https://www.bis.org/review/r241218e.htm,24,ECB,ecb_board,Isabel Schnabel,2024-12-16 00:00:00
C03473,https://www.bis.org/review/r180727b.htm,67,ECB,ecb_board,Sabine Lautenschläger,2018-05-29 00:00:00
