id,topic,position,retrospective,coder,codebook
C01362,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01363,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01364,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01365,0,,.,model-in-conversation,PAPv2-Y4-p2
C01366,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01367,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01368,0,,.,model-in-conversation,PAPv2-Y4-p2
C01369,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01370,0,,.,model-in-conversation,PAPv2-Y4-p2
C01371,0,,.,model-in-conversation,PAPv2-Y4-p2
C01372,0,,.,model-in-conversation,PAPv2-Y4-p2
C01373,0,,.,model-in-conversation,PAPv2-Y4-p2
C01374,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01375,0,,.,model-in-conversation,PAPv2-Y4-p2
C01376,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01377,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01378,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01379,0,,.,model-in-conversation,PAPv2-Y4-p2
C01380,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01381,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01382,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01383,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01384,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01385,0,,.,model-in-conversation,PAPv2-Y4-p2
C01386,0,,.,model-in-conversation,PAPv2-Y4-p2
C01387,0,,.,model-in-conversation,PAPv2-Y4-p2
C01388,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01389,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01390,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01391,0,,.,model-in-conversation,PAPv2-Y4-p2
C01392,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01393,0,,.,model-in-conversation,PAPv2-Y4-p2
C01394,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01395,0,,.,model-in-conversation,PAPv2-Y4-p2
C01396,0,,.,model-in-conversation,PAPv2-Y4-p2
C01397,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01398,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01399,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01400,0,,.,model-in-conversation,PAPv2-Y4-p2
C01401,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01402,0,,.,model-in-conversation,PAPv2-Y4-p2
C01403,0,,.,model-in-conversation,PAPv2-Y4-p2
C01404,0,,.,model-in-conversation,PAPv2-Y4-p2
C01405,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01406,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01407,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01408,0,,.,model-in-conversation,PAPv2-Y4-p2
C01409,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01410,0,,.,model-in-conversation,PAPv2-Y4-p2
C01411,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01412,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01413,0,,.,model-in-conversation,PAPv2-Y4-p2
C01414,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01415,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01416,0,,.,model-in-conversation,PAPv2-Y4-p2
C01417,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01418,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01419,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01420,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01421,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01422,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01423,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01424,0,,.,model-in-conversation,PAPv2-Y4-p2
C01425,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01426,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01427,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01428,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01429,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01430,0,,.,model-in-conversation,PAPv2-Y4-p2
C01431,0,,.,model-in-conversation,PAPv2-Y4-p2
C01432,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01433,0,,.,model-in-conversation,PAPv2-Y4-p2
C01434,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01435,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01436,0,,.,model-in-conversation,PAPv2-Y4-p2
C01437,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01438,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01439,0,,.,model-in-conversation,PAPv2-Y4-p2
C01440,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01441,0,,.,model-in-conversation,PAPv2-Y4-p2
C01442,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01443,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01444,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01445,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01446,0,,.,model-in-conversation,PAPv2-Y4-p2
C01447,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01448,0,,.,model-in-conversation,PAPv2-Y4-p2
C01449,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01450,0,,.,model-in-conversation,PAPv2-Y4-p2
C01451,0,,.,model-in-conversation,PAPv2-Y4-p2
C01452,0,,.,model-in-conversation,PAPv2-Y4-p2
C01453,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01454,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01455,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01456,0,,.,model-in-conversation,PAPv2-Y4-p2
C01457,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01458,0,,.,model-in-conversation,PAPv2-Y4-p2
C01459,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01460,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01461,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01462,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01463,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01464,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01465,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01466,0,,.,model-in-conversation,PAPv2-Y4-p2
C01467,0,,.,model-in-conversation,PAPv2-Y4-p2
C01468,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01469,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01470,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01471,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01472,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01473,0,,.,model-in-conversation,PAPv2-Y4-p2
C01474,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01475,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01476,0,,.,model-in-conversation,PAPv2-Y4-p2
C01477,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01478,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01479,0,,.,model-in-conversation,PAPv2-Y4-p2
C01480,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01481,0,,.,model-in-conversation,PAPv2-Y4-p2
C01482,0,,.,model-in-conversation,PAPv2-Y4-p2
C01483,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01484,0,,.,model-in-conversation,PAPv2-Y4-p2
C01485,0,,.,model-in-conversation,PAPv2-Y4-p2
C01486,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01487,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01488,0,,.,model-in-conversation,PAPv2-Y4-p2
C01489,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01490,0,,.,model-in-conversation,PAPv2-Y4-p2
C01491,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01492,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01493,0,,.,model-in-conversation,PAPv2-Y4-p2
C01494,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01495,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01496,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01497,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01498,0,,.,model-in-conversation,PAPv2-Y4-p2
C01499,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01500,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01501,0,,.,model-in-conversation,PAPv2-Y4-p2
C01502,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01503,0,,.,model-in-conversation,PAPv2-Y4-p2
C01504,0,,.,model-in-conversation,PAPv2-Y4-p2
C01505,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01506,0,,.,model-in-conversation,PAPv2-Y4-p2
C01507,0,,.,model-in-conversation,PAPv2-Y4-p2
C01508,0,,.,model-in-conversation,PAPv2-Y4-p2
C01509,0,,.,model-in-conversation,PAPv2-Y4-p2
C01510,0,,.,model-in-conversation,PAPv2-Y4-p2
C01511,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01512,0,,.,model-in-conversation,PAPv2-Y4-p2
C01513,0,,.,model-in-conversation,PAPv2-Y4-p2
C01514,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01515,0,,.,model-in-conversation,PAPv2-Y4-p2
C01516,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01517,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01518,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01519,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01520,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01521,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01522,0,,.,model-in-conversation,PAPv2-Y4-p2
C01523,0,,.,model-in-conversation,PAPv2-Y4-p2
C01524,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01525,0,,.,model-in-conversation,PAPv2-Y4-p2
C01526,0,,.,model-in-conversation,PAPv2-Y4-p2
C01527,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01528,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01529,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01530,0,,.,model-in-conversation,PAPv2-Y4-p2
C01531,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01532,0,,.,model-in-conversation,PAPv2-Y4-p2
C01533,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01534,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01535,0,,.,model-in-conversation,PAPv2-Y4-p2
C01536,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01537,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01538,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01539,0,,.,model-in-conversation,PAPv2-Y4-p2
C01540,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01541,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01542,0,,.,model-in-conversation,PAPv2-Y4-p2
C01543,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01544,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01545,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01546,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01547,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01548,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01549,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01550,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01551,0,,.,model-in-conversation,PAPv2-Y4-p2
C01552,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01553,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01554,0,,.,model-in-conversation,PAPv2-Y4-p2
C01555,0,,.,model-in-conversation,PAPv2-Y4-p2
C01556,0,,.,model-in-conversation,PAPv2-Y4-p2
C01557,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01558,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01559,0,,.,model-in-conversation,PAPv2-Y4-p2
C01560,0,,.,model-in-conversation,PAPv2-Y4-p2
C01561,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01562,0,,.,model-in-conversation,PAPv2-Y4-p2
C01563,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01564,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01565,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01566,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01567,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01568,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01569,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01570,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01571,0,,.,model-in-conversation,PAPv2-Y4-p2
C01572,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01573,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01574,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01575,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01576,0,,.,model-in-conversation,PAPv2-Y4-p2
C01577,0,,.,model-in-conversation,PAPv2-Y4-p2
C01578,0,,.,model-in-conversation,PAPv2-Y4-p2
C01579,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01580,0,,.,model-in-conversation,PAPv2-Y4-p2
C01581,0,,.,model-in-conversation,PAPv2-Y4-p2
C01582,0,,.,model-in-conversation,PAPv2-Y4-p2
C01583,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01584,0,,.,model-in-conversation,PAPv2-Y4-p2
C01585,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01586,0,,.,model-in-conversation,PAPv2-Y4-p2
C01587,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01588,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01589,0,,.,model-in-conversation,PAPv2-Y4-p2
C01590,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01591,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01592,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01593,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01594,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01595,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01596,0,,.,model-in-conversation,PAPv2-Y4-p2
C01597,0,,.,model-in-conversation,PAPv2-Y4-p2
C01598,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01599,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01600,0,,.,model-in-conversation,PAPv2-Y4-p2
C01601,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01602,0,,.,model-in-conversation,PAPv2-Y4-p2
C01603,0,,.,model-in-conversation,PAPv2-Y4-p2
C01604,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01605,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01606,0,,.,model-in-conversation,PAPv2-Y4-p2
C01607,0,,.,model-in-conversation,PAPv2-Y4-p2
C01608,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01609,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01610,0,,.,model-in-conversation,PAPv2-Y4-p2
C01611,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01612,0,,.,model-in-conversation,PAPv2-Y4-p2
C01613,0,,.,model-in-conversation,PAPv2-Y4-p2
C01614,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01615,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01616,0,,.,model-in-conversation,PAPv2-Y4-p2
C01617,0,,.,model-in-conversation,PAPv2-Y4-p2
C01618,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01619,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01620,0,,.,model-in-conversation,PAPv2-Y4-p2
C01621,0,,.,model-in-conversation,PAPv2-Y4-p2
C01622,0,,.,model-in-conversation,PAPv2-Y4-p2
C01623,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01624,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01625,0,,.,model-in-conversation,PAPv2-Y4-p2
C01626,0,,.,model-in-conversation,PAPv2-Y4-p2
C01627,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01628,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01629,0,,.,model-in-conversation,PAPv2-Y4-p2
C01630,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01631,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01632,0,,.,model-in-conversation,PAPv2-Y4-p2
C01633,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01634,0,,.,model-in-conversation,PAPv2-Y4-p2
C01635,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01636,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01637,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01638,0,,.,model-in-conversation,PAPv2-Y4-p2
C01639,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01640,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01641,0,,.,model-in-conversation,PAPv2-Y4-p2
C01642,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01643,0,,.,model-in-conversation,PAPv2-Y4-p2
C01644,0,,.,model-in-conversation,PAPv2-Y4-p2
C01645,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01646,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01647,0,,.,model-in-conversation,PAPv2-Y4-p2
C01648,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01649,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01650,0,,.,model-in-conversation,PAPv2-Y4-p2
C01651,0,,.,model-in-conversation,PAPv2-Y4-p2
C01652,0,,.,model-in-conversation,PAPv2-Y4-p2
C01653,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01654,0,,.,model-in-conversation,PAPv2-Y4-p2
C01655,0,,.,model-in-conversation,PAPv2-Y4-p2
C01656,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01657,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01658,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01659,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01660,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01661,0,,.,model-in-conversation,PAPv2-Y4-p2
C01662,0,,.,model-in-conversation,PAPv2-Y4-p2
C01663,0,,.,model-in-conversation,PAPv2-Y4-p2
C01664,0,,.,model-in-conversation,PAPv2-Y4-p2
C01665,0,,.,model-in-conversation,PAPv2-Y4-p2
C01666,0,,.,model-in-conversation,PAPv2-Y4-p2
C01667,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01668,0,,.,model-in-conversation,PAPv2-Y4-p2
C01669,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01670,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01671,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01672,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01673,0,,.,model-in-conversation,PAPv2-Y4-p2
C01674,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01675,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01676,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01677,0,,.,model-in-conversation,PAPv2-Y4-p2
C01678,0,,.,model-in-conversation,PAPv2-Y4-p2
C01679,0,,.,model-in-conversation,PAPv2-Y4-p2
C01680,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01681,0,,.,model-in-conversation,PAPv2-Y4-p2
C01682,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01683,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01684,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01685,0,,.,model-in-conversation,PAPv2-Y4-p2
C01686,0,,.,model-in-conversation,PAPv2-Y4-p2
C01687,0,,.,model-in-conversation,PAPv2-Y4-p2
C01688,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01689,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01690,0,,.,model-in-conversation,PAPv2-Y4-p2
C01691,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01692,0,,.,model-in-conversation,PAPv2-Y4-p2
C01693,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01694,0,,.,model-in-conversation,PAPv2-Y4-p2
C01695,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01696,0,,.,model-in-conversation,PAPv2-Y4-p2
C01697,0,,.,model-in-conversation,PAPv2-Y4-p2
C01698,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01699,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01700,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01701,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01702,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01703,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01704,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01705,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01706,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01707,0,,.,model-in-conversation,PAPv2-Y4-p2
C01708,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01709,0,,.,model-in-conversation,PAPv2-Y4-p2
C01710,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01711,0,,.,model-in-conversation,PAPv2-Y4-p2
C01712,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01713,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01714,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01715,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01716,0,,.,model-in-conversation,PAPv2-Y4-p2
C01717,0,,.,model-in-conversation,PAPv2-Y4-p2
C01718,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01719,0,,.,model-in-conversation,PAPv2-Y4-p2
C01720,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01721,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01722,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01723,0,,.,model-in-conversation,PAPv2-Y4-p2
C01724,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01725,0,,.,model-in-conversation,PAPv2-Y4-p2
C01726,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01727,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01728,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01729,0,,.,model-in-conversation,PAPv2-Y4-p2
C01730,0,,.,model-in-conversation,PAPv2-Y4-p2
C01731,0,,.,model-in-conversation,PAPv2-Y4-p2
C01732,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01733,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01734,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01735,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01736,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01737,0,,.,model-in-conversation,PAPv2-Y4-p2
C01738,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01739,0,,.,model-in-conversation,PAPv2-Y4-p2
C01740,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01741,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01742,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01743,0,,.,model-in-conversation,PAPv2-Y4-p2
C01744,0,,.,model-in-conversation,PAPv2-Y4-p2
C01745,0,,.,model-in-conversation,PAPv2-Y4-p2
C01746,0,,.,model-in-conversation,PAPv2-Y4-p2
C01747,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01748,0,,.,model-in-conversation,PAPv2-Y4-p2
C01749,0,,.,model-in-conversation,PAPv2-Y4-p2
C01750,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01751,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01752,0,,.,model-in-conversation,PAPv2-Y4-p2
C01753,0,,.,model-in-conversation,PAPv2-Y4-p2
C01754,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01755,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01756,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01757,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01758,0,,.,model-in-conversation,PAPv2-Y4-p2
C01759,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01760,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01761,0,,.,model-in-conversation,PAPv2-Y4-p2
C01762,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01763,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01764,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01765,0,,.,model-in-conversation,PAPv2-Y4-p2
C01766,0,,.,model-in-conversation,PAPv2-Y4-p2
C01767,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01768,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01769,0,,.,model-in-conversation,PAPv2-Y4-p2
C01770,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01771,0,,.,model-in-conversation,PAPv2-Y4-p2
C01772,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01773,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01774,0,,.,model-in-conversation,PAPv2-Y4-p2
C01775,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01776,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01777,0,,.,model-in-conversation,PAPv2-Y4-p2
C01778,0,,.,model-in-conversation,PAPv2-Y4-p2
C01779,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01780,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01781,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01782,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01783,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01784,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01785,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01786,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01787,0,,.,model-in-conversation,PAPv2-Y4-p2
C01788,0,,.,model-in-conversation,PAPv2-Y4-p2
C01789,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01790,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01791,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01792,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01793,0,,.,model-in-conversation,PAPv2-Y4-p2
C01794,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01795,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01796,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01797,0,,.,model-in-conversation,PAPv2-Y4-p2
C01798,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01799,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01800,0,,.,model-in-conversation,PAPv2-Y4-p2
C01801,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01802,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01803,0,,.,model-in-conversation,PAPv2-Y4-p2
C01804,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01805,0,,.,model-in-conversation,PAPv2-Y4-p2
C01806,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01807,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01808,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01809,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01810,0,,.,model-in-conversation,PAPv2-Y4-p2
C01811,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01812,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01813,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01814,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01815,1,0,0,model-in-conversation,PAPv2-Y4-p2
